Date,Custom Multi-Asset Index,SPY
2015-02-18,129.56195749598686,175.22239206038495
2015-02-19,128.31757457663153,175.09729580435368
2015-02-20,129.1131292539162,176.14795955698563
2015-02-23,129.94608230433923,176.12303581086343
2015-02-24,129.78446158109261,176.62332841071358
2015-02-25,129.94490541136548,176.47326219642267
2015-02-26,128.83037918162697,176.26476843637056
2015-02-27,129.38262538064205,175.66441115493203
2015-03-02,129.09989869289151,176.77342543309615
2015-03-03,128.68514366151004,176.04794108753472
2015-03-04,128.10786239714682,175.30580496845158
2015-03-05,128.22419343255655,175.49760074284458
2015-03-06,125.25974815977474,173.0293334623164
2015-03-09,126.15071081063853,173.74645341100245
2015-03-10,125.9907107137415,170.92795974491503
2015-03-11,126.23465195178495,170.52773182665322
2015-03-12,127.47212661914008,172.69572804218726
2015-03-13,127.05544611072199,171.63676150886315
2015-03-16,128.46599024469944,173.92991559661164
2015-03-17,128.67806188461256,173.4128787989649
2015-03-18,130.9186799803038,175.49760074284458
2015-03-19,130.47669828356737,174.6970986941835
2015-03-20,132.18113903289256,176.23910529604944
2015-03-23,131.98601243318015,175.89571830683028
2015-03-24,131.78961836306638,174.90737932354966
2015-03-25,130.0169583272246,172.3443155451005
2015-03-26,129.0116295706077,171.93381312828274
2015-03-27,129.70142270729997,172.3275405392123
2015-03-30,130.63309254942936,174.42985390340814
2015-03-31,129.96210165787338,172.9054849339958
2015-04-01,130.3162154982003,172.29397512339008
2015-04-02,130.34246270549156,172.91381852277956
2015-04-06,130.84312408475762,174.07813332540522
2015-04-07,130.3249853259417,173.61741371924356
2015-04-08,130.55202431421998,174.20369170281083
2015-04-09,129.27728414181922,174.97430990259852
2015-04-10,129.54442424342767,175.92925291456086
2015-04-13,129.29394574010186,175.13346450391796
2015-04-14,129.83372877996945,175.46851790435335
2015-04-15,129.6666387975954,176.25584949384603
2015-04-16,129.54993234069318,176.20561690045628
2015-04-17,129.34860548688798,174.1786447243221
2015-04-20,129.42530191749006,175.770052101104
2015-04-21,129.2522769408495,175.56064950234907
2015-04-22,128.89552569523195,176.42338389608662
2015-04-23,129.30361594050007,176.86735930445172
2015-04-24,129.7613059828027,177.2777230848572
2015-04-27,129.5239225065258,176.54071651302914
2015-04-28,128.98194993271593,177.10177807360378
2015-04-29,127.4115059053369,176.37316670674275
2015-04-30,126.37072871659778,174.60579891466165
2015-05-01,126.5787586113637,176.49877129628578
2015-05-04,126.34297982051423,177.00129748277857
2015-05-05,124.8871122048614,174.97430990259858
2015-05-06,123.92329983492345,174.25398591238385
2015-05-07,125.27728775624287,174.949170499835
2015-05-08,126.52391402973787,177.25259908613944
2015-05-11,124.66264798706572,176.4066551023359
2015-05-12,124.77189386423528,175.87889708880468
2015-05-13,124.0491329455286,175.91243169653524
2015-05-14,125.38972186054984,177.74680708789424
2015-05-15,126.70001268166386,177.93941927671523
2015-05-18,126.01326705482082,178.49227048087258
2015-05-19,125.48160189559377,178.4335810663326
2015-05-20,125.48646431872868,178.30796107274375
2015-05-21,125.99592720513768,178.8272776691705
2015-05-22,125.86064693172669,178.40013888287686
2015-05-26,125.80766364220469,176.48201169444334
2015-05-27,126.71339182579774,178.15723248448296
2015-05-28,126.47828608927938,177.95619428260338
2015-05-29,125.82480143344532,176.85052268238027
2015-06-01,125.97354300834824,177.2107308896251
2015-06-02,124.95810585987041,177.03478587837165
2015-06-03,123.80063019512586,177.50386988140872
2015-06-04,123.91019425435745,176.0045478904851
2015-06-05,122.87618558037958,175.70309071396352
2015-06-08,122.5047207589018,174.62251230436655
2015-06-09,121.87887191376,174.5974037096946
2015-06-10,122.29725188510618,176.69142969724413
2015-06-11,123.53487839105586,177.26102509919804
2015-06-12,123.18245556147482,175.90400568347658
2015-06-15,122.84996672766815,175.15022410576032
2015-06-16,123.72518452915051,176.10509009749356
2015-06-17,123.82373543153204,176.38981848026438
2015-06-18,124.61958570303658,178.2241938716234
2015-06-19,124.64953391869034,177.43305748281546
2015-06-22,123.58729701278585,178.3420194180319
2015-06-23,123.02581093802655,178.46822476536153
2015-06-24,122.85888552355384,177.17205133059358
2015-06-25,122.1754507230163,176.6334488688114
2015-06-26,122.00278330380321,176.59976022062273
2015-06-29,121.59416376525894,172.89639654696728
2015-06-30,121.38173704233112,173.25839162352617
2015-07-01,121.07108866993923,174.64708175743507
2015-07-02,120.88676498419105,174.48718776191672
2015-07-06,119.5635465111443,173.99062294115282
2015-07-07,119.11971553705965,175.0847723151093
2015-07-08,118.3857636913725,172.14737481940662
2015-07-09,119.01760243196757,172.45878300952214
2015-07-10,119.7480644852795,174.63026053940945
2015-07-13,120.03273944996505,176.55772257960444
2015-07-14,119.97726094647096,177.32364254541977
2015-07-15,119.29002328205098,177.26470666614682
2015-07-16,119.27781118486955,178.68713166038185
2015-07-17,118.69820593202918,178.83866125902483
2015-07-20,117.0103843764033,178.93111634198254
2015-07-21,116.89918726216018,178.22417846757762
2015-07-22,116.05680390283737,177.90439047654093
2015-07-23,115.33546927523885,176.90278860981704
2015-07-24,115.00538949225323,175.06792028899204
2015-07-27,113.86778579149035,174.04952801233412
2015-07-28,114.70362246945447,176.1873939142618
2015-07-29,115.14102379402169,177.39936883462673
2015-07-30,114.67785333330814,177.44146809182823
2015-07-31,114.33451494478564,177.17205133059358
2015-08-03,113.81244132798219,176.57452839358425
2015-08-04,113.68218937089782,176.22947776741748
2015-08-05,113.41121769968183,176.81019489044695
2015-08-06,113.13036435032026,175.36253806917347
2015-08-07,113.05119273058091,175.02583643583628
2015-08-10,114.21236277831417,177.231110442233
2015-08-11,113.61360690219742,175.63184700208748
2015-08-12,113.65697107571184,175.84228167191173
2015-08-13,113.4817031215795,175.62342098902883
2015-08-14,113.57920310050014,176.26315101156032
2015-08-17,113.96501560944307,177.24783923598372
2015-08-18,113.75975453546971,176.73440698505672
2015-08-19,112.81015623335715,175.337306242135
2015-08-20,111.84861149024672,171.67598020949785
2015-08-21,109.41472854092488,166.5081076884517
2015-08-24,105.26044146703597,159.49700244970518
2015-08-25,104.02812386237528,157.6200502757245
2015-08-26,106.08207193759591,163.67169911708606
2015-08-27,108.91686990948463,167.7201442249999
2015-08-28,109.81442684632572,167.7285394299669
2015-08-31,109.566859888095,166.37344551997182
2015-09-01,108.86748189983912,161.40761246378295
2015-09-02,109.05128584417344,164.4712769229985
2015-09-03,108.99356006637288,164.58911787345275
2015-09-04,108.65744984897864,162.0977753322997
2015-09-08,109.04339812098347,166.17143686320614
2015-09-09,108.26188487976746,163.94941865901288
2015-09-10,108.29960434173624,164.8415901842953
2015-09-11,108.6164530809599,165.59070433613084
2015-09-14,108.55925506830113,164.97626775682104
2015-09-15,108.20904709826753,167.03839196549598
2015-09-16,108.86579007251468,168.48606419081526
2015-09-17,109.59912520157167,168.1073557245514
2015-09-18,109.8337441510593,165.360182790569
2015-09-21,109.19828071958997,166.2146914238435
2015-09-22,108.98375433197933,164.05729319182745
2015-09-23,109.06758877152316,163.79499309975748
2015-09-24,109.94654049419452,163.20275375046134
2015-09-25,109.3946269251697,163.1604696447101
2015-09-28,108.64191176931828,159.06553512653863
2015-09-29,108.6186858465536,159.1586525834662
2015-09-30,108.79309112422987,162.1282753430055
2015-10-01,108.99832242053718,162.55131665311342
2015-10-02,110.53051233413436,164.9794872023955
2015-10-05,110.61187718529541,167.9152980813796
2015-10-06,111.01405763203944,167.33991075820072
2015-10-07,111.14032023944836,168.71054735041912
2015-10-08,110.97535006655548,170.23337591525038
2015-10-09,111.68082820868396,170.3349347892824
2015-10-12,112.14684099105546,170.495706815412
2015-10-13,112.15966646248938,169.4212130039104
2015-10-14,112.9593457445212,168.60900388043294
2015-10-15,113.18096251027745,171.19797726393622
2015-10-16,113.09825749062068,171.976251274492
2015-10-19,112.8558649754821,172.0608656981319
2015-10-20,112.8148669246978,171.84091132799637
2015-10-21,112.62150895849021,170.77488974169083
2015-10-22,113.30581558305728,173.6598826735444
2015-10-23,113.33339506111315,175.56349925082395
2015-10-26,113.46826508033271,175.13204733170323
2015-10-27,113.57459179489516,174.79360504118938
2015-10-28,113.54785841963523,176.78180523401724
2015-10-29,112.56184035696089,176.68035418830587
2015-10-30,112.53976699579083,175.91883977959247
2015-11-02,112.56751925057966,178.00015742934795
2015-11-03,111.81227603113244,178.51619296401697
2015-11-04,111.39052597264406,177.974802369943
2015-11-05,111.13969479112296,177.7970550853297
2015-11-06,110.03726628036378,177.70399924458536
2015-11-09,109.59421483546478,176.0457691170753
2015-11-10,109.70954833132515,176.45185057274531
2015-11-11,109.36586929454492,175.75816017773784
2015-11-12,109.0394231027571,173.30454214477598
2015-11-13,108.73753275634346,171.358656865791
2015-11-16,109.30792359924072,173.96449767945734
2015-11-17,108.86093591987354,173.83758374602039
2015-11-18,109.54435798379552,176.59567814848282
2015-11-19,110.15906181547221,176.4433937515951
2015-11-20,110.01378708197936,177.08637402779271
2015-11-23,109.78912363512504,176.8833178959119
2015-11-24,110.07848022572122,177.12024752453112
2015-11-25,109.98719184152704,177.09495408130945
2015-11-27,109.55990259446757,177.29790238486956
2015-11-30,109.79486353053794,176.56182005579015
2015-12-01,111.14529452505046,178.2454668588884
2015-12-02,110.02440189070015,176.42648010929457
2015-12-03,107.93716572196918,173.95602545426124
2015-12-04,109.6410381892114,177.34864331177104
2015-12-07,109.67254843895084,176.27416490431526
2015-12-08,109.41250492012149,175.08976322595203
2015-12-09,108.88618968947101,173.72758345488387
2015-12-10,108.76823269062328,174.17601063248836
2015-12-11,108.57163219479658,170.80030641727905
2015-12-14,108.45434973841326,171.66319485147477
2015-12-15,109.01464851484666,173.46536038304293
2015-12-16,110.17809389261402,176.00348501132407
2015-12-17,109.85094848367554,173.32145578707645
2015-12-18,108.97619044718358,170.2337610163957
2015-12-21,109.4093981928877,171.63802464061956
2015-12-22,109.62385949214864,173.19548150043397
2015-12-23,110.17709755362479,175.34024841488497
2015-12-24,110.32689822957882,175.05091422241668
2015-12-28,110.55527946231622,174.65087115270458
2015-12-29,110.72856891686529,176.51476069583757
2015-12-30,110.30203733130328,175.263628691021
2015-12-31,109.77966129627721,173.51046342917766
2016-01-04,109.09150562422647,171.08484995150022
2016-01-05,109.70801429301001,171.37426116419755
2016-01-06,109.63929680825481,169.21245737507954
2016-01-07,108.11604700275994,165.1527673137237
2016-01-08,107.39988106846734,163.3399729905459
2016-01-11,107.24691284917023,163.50168466346997
2016-01-12,107.81238182928409,164.82085633863377
2016-01-13,106.75481209626005,160.7101172694602
2016-01-14,106.92190161224137,163.34852223597105
2016-01-15,106.46880618801451,159.8420068637346
2016-01-19,106.59383344178212,160.05479835256799
2016-01-20,105.55850532821871,158.00370344069376
2016-01-21,105.71188863007266,158.88881991299476
2016-01-22,107.28155159196464,162.14848545110968
2016-01-25,106.71034444940382,159.69734746952335
2016-01-26,107.95741122157203,161.87608030498765
2016-01-27,106.86090306335778,160.1143657977192
2016-01-28,106.82556914122641,160.9484794743399
2016-01-29,108.72703893841474,164.87192075049734
2016-02-01,108.66419577499929,164.81236870939193
2016-02-02,108.35460457847405,161.84208357588275
2016-02-03,108.5126417510477,162.81229199724376
2016-02-04,108.76343168959137,163.06761405656133
2016-02-05,107.42739915188298,159.9612033702202
2016-02-08,106.6916163011157,157.80793342248154
2016-02-09,106.07686983830772,157.8164364557692
2016-02-10,106.60352219074294,157.68028009484564
2016-02-11,105.88530463967084,155.62915437487982
2016-02-12,106.43195377672185,158.83772469303958
2016-02-16,107.3084576833961,161.51864482598882
2016-02-17,107.97890638148652,164.15700358036221
2016-02-18,108.63761879982248,163.48463238475716
2016-02-19,108.85870234315654,163.4080434689848
2016-02-22,109.7110971971717,165.7740895015111
2016-02-23,109.30117260995571,163.68043321106106
2016-02-24,109.35264978957753,164.42933170625523
2016-02-25,110.66951053453444,166.42087457702405
2016-02-26,110.03818594374111,166.03785297793314
2016-02-29,109.76796085674859,164.73574898552795
2016-03-01,109.88564851934186,168.60820287005086
2016-03-02,110.58455885765082,169.36565061067017
2016-03-03,111.55051845833131,170.0294879648959
2016-03-04,111.25819416240175,170.58277048233597
2016-03-07,111.52876627705277,170.71891143921374
2016-03-08,111.38686961994573,168.855006492035
2016-03-09,111.05940112319628,169.6891201686557
2016-03-10,111.36722849443758,169.8251995093502
2016-03-11,111.18569129813845,172.56570249149647
2016-03-14,110.8286780877851,172.34446958555864
2016-03-15,110.90976548221208,172.06357681019477
2016-03-16,112.28986427474261,173.0593713516479
2016-03-17,112.82980141121186,174.15727931278226
2016-03-18,112.64299645712468,174.84166566411986
2016-03-21,111.75280169304011,175.08971701381466
2016-03-22,111.85365073591397,174.99558288986356
2016-03-23,111.23052373828087,173.84074157541167
2016-03-24,111.16954395251307,173.7637521544482
2016-03-28,111.63836904219085,173.86638931168704
2016-03-29,113.52428346073921,175.47463331054033
2016-03-30,112.52437444095382,176.24458913635817
2016-03-31,113.19309282647116,175.8168958044153
2016-04-01,113.1728637659395,177.01454496217596
2016-04-04,112.74498487789025,176.44139122563968
2016-04-05,112.61086342255588,174.679122172722
2016-04-06,112.88153311930091,176.58679001404985
2016-04-07,112.73351590169011,174.47374002992376
2016-04-08,112.98686781421397,174.9443182254045
2016-04-11,113.33028922511713,174.5336771721744
2016-04-12,113.9615103168906,176.15909668210702
2016-04-13,113.77203544031941,177.9384334177833
2016-04-14,113.03419211857246,177.94699806725424
2016-04-15,113.53538042263027,177.7502113820185
2016-04-18,113.92510332789571,178.99921762851315
2016-04-19,114.65647898612654,179.5638221196243
2016-04-20,113.85046094542173,179.73489945240144
2016-04-21,113.11288034125297,178.76824936562275
2016-04-22,113.03981190827166,178.76824936562275
2016-04-25,113.39675608378175,178.46029168176892
2016-04-26,113.74981260412716,178.72550313849717
2016-04-27,113.9135748645985,179.09335175246426
2016-04-28,114.20864833160952,177.46791683848585
2016-04-29,114.39354125326373,176.50980059308645
2016-05-02,115.16198323945108,177.91278568150796
2016-05-03,114.8007245115576,176.36435559253883
2016-05-04,114.90098296876154,175.38056080277246
2016-05-05,114.95851862110982,175.34634841702618
2016-05-06,115.86812713749815,175.98798854123825
2016-05-09,115.53094979928291,176.13338732964843
2016-05-10,116.11066333061346,178.32342673473804
2016-05-11,115.28573358780856,176.65523018958825
2016-05-12,115.21720618209115,176.70660268236796
2016-05-13,114.71411447218209,175.1666756266865
2016-05-16,115.4820626845964,176.89477850599533
2016-05-17,114.54165941743291,175.24368045169578
2016-05-18,113.29242529687713,175.2950221363839
2016-05-19,112.66716584684721,174.68765601410135
2016-05-20,113.15420671860024,175.79117104791092
2016-05-23,113.00027506265742,175.5516535395954
2016-05-24,113.30361270337679,177.82721620702776
2016-05-25,113.45676876701592,179.033460822351
2016-05-26,113.41111543929097,179.0847254868101
2016-05-27,113.46675040474095,179.85472752476534
2016-05-31,113.53419349543017,179.51248043493618
2016-06-01,113.68024100408182,179.8804060691323
2016-06-02,114.05970279155699,180.42786585725585
2016-06-03,115.80962108839023,179.88897071860328
2016-06-06,115.23884970706217,180.80427912069388
2016-06-07,115.53310594988243,181.0866044723182
2016-06-08,116.55631002476736,181.6768721037505
2016-06-09,117.1098245349834,181.42882075405572
2016-06-10,117.2732864733441,179.709267120172
2016-06-13,117.74555075184423,178.32342673473812
2016-06-14,117.65621041671122,177.97264580352964
2016-06-15,118.46897719838891,177.72459445383487
2016-06-16,118.46803819018675,178.2549249430165
2016-06-17,118.66419938402433,177.59113380092822
2016-06-20,118.0605467784597,178.73482258621294
2016-06-21,117.27172377568785,179.24215483499873
2016-06-22,117.29597006025743,178.94978604550565
2016-06-23,116.79061553183396,181.28020252007104
2016-06-24,119.3992856674733,174.7705605886563
2016-06-27,120.63590269136861,171.6404892879495
2016-06-28,121.13560714490174,174.7361479503145
2016-06-29,121.48230751049414,177.71150101489548
2016-06-30,122.2541340408269,180.13648292669467
2016-07-01,123.94946837818657,180.514821695859
2016-07-05,123.63799411852372,179.2163530582652
2016-07-06,124.11025222860769,180.29126277900372
2016-07-07,122.77827928691538,180.1794756185532
2016-07-08,123.74257032366273,182.86241368150368
2016-07-11,122.82560978035448,183.50731946342768
2016-07-12,122.24840145453366,184.84029316363814
2016-07-13,122.59086337900331,184.81447598285888
2016-07-14,121.84579604308463,185.84639301173885
2016-07-15,121.2318109888306,185.59700151005848
2016-07-18,121.0680810625823,186.09575370532758
2016-07-19,121.10533884900067,185.90654581063086
2016-07-20,120.03383754820538,186.6804450721763
2016-07-21,120.50613260534611,185.97535568326867
2016-07-22,120.19334330890061,186.80950016798099
2016-07-25,119.4451590839646,186.30212170705772
2016-07-26,119.51062000502554,186.388091686729
2016-07-27,120.25959102638252,186.19034995065297
2016-07-28,119.95674856081342,186.4053134099457
2016-07-29,121.04224033837214,186.70627765700132
2016-08-01,119.97354609731505,186.55152861278387
2016-08-02,119.82948184345628,185.35623627403226
2016-08-03,120.31819558454883,185.89793494902244
2016-08-04,120.85661078844252,186.09575370532752
2016-08-05,119.88706687756473,187.6177966638224
2016-08-08,120.15053406188929,187.50600950337187
2016-08-09,120.59695410860097,187.6177966638224
2016-08-10,120.46635530604209,187.15345710689513
2016-08-11,120.45109034905819,188.0219218056744
2016-08-12,121.00998143691173,187.85857730389438
2016-08-15,121.43408202964869,188.40035299911364
2016-08-16,121.85383328520687,187.42866578935474
2016-08-17,122.27026242368437,187.7811565696482
2016-08-18,123.04510015031269,188.202580454946
2016-08-19,122.33304257517663,187.9273717724864
2016-08-22,122.23885610478231,187.91877631492383
2016-08-23,122.43938498198928,188.2971458921798
2016-08-24,121.40113623728077,187.3339617157086
2016-08-25,121.37576949686199,187.2050298522704
2016-08-26,120.94697698839893,186.85246205174784
2016-08-29,121.40335516488776,187.77257651613144
2016-08-30,120.45803089125278,187.46301681151328
2016-08-31,119.66888796681899,186.92985197790236
2016-09-01,119.12856458941398,186.93844743546492
2016-09-02,120.09857115947462,187.78115656964818
2016-09-06,120.8063627001364,188.3487802537383
2016-09-07,121.40498929004447,188.33154312647576
2016-09-08,121.53732082691384,187.9016008038445
2016-09-09,118.33703824089383,183.40420478076862
2016-09-12,119.37033183946382,186.0355238862064
2016-09-13,117.28329718738118,183.36118128081847
2016-09-14,117.09638370456872,183.29240221627228
2016-09-15,117.82445111454858,185.12402028343115
2016-09-16,117.74560278809018,184.4084099312346
2016-09-19,118.08145411679311,184.4429612059887
2016-09-20,118.1599996711221,184.45161827973448
2016-09-21,119.59862164154322,186.52589628055426
2016-09-22,120.78000773990053,187.70125578402642
2016-09-23,120.21825078167521,186.67282006949975
2016-09-26,120.26367973369072,185.16034302345352
2016-09-27,119.70531574445884,186.30980832591734
2016-09-28,121.16428344551223,187.2345594080901
2016-09-29,120.50493179094326,185.54054568216102
2016-09-30,120.66635509485796,186.94072723424497
2016-10-03,120.77954596860052,186.4913296017544
2016-10-04,118.80486678802534,185.54054568216102
2016-10-05,118.79417948783046,186.36162753602562
2016-10-06,118.28450413232568,186.49132960175436
2016-10-07,118.23378106524602,185.85173821563515
2016-10-10,118.58088738705557,186.819682242262
2016-10-11,118.05941061929363,184.46025994943446
2016-10-12,117.87679398703743,184.70228831721712
2016-10-13,118.3790581819161,184.09724820585205
2016-10-14,117.631797853126,184.19232197659764
2016-10-17,118.03858236192815,183.55276139857008
2016-10-18,118.4868907068801,184.70228831721712
2016-10-19,119.0038577025779,185.1948942982076
2016-10-20,118.56405447901652,184.84921210616258
2016-10-21,118.80820397231908,184.935659611254
2016-10-24,118.5732434591678,185.7220977660896
2016-10-25,118.79542529128351,185.0998359315078
2016-10-26,118.04663565477456,184.7281671141796
2016-10-27,117.92306429495582,184.23556113318912
2016-10-28,117.76342942761136,183.6910281137697
2016-10-31,117.60254851306475,183.6997468036987
2016-11-01,117.50492267440309,182.36874482135207
2016-11-02,116.97053017401349,181.27112953708811
2016-11-03,116.3614952318392,180.44145222566098
2016-11-04,116.4042628445215,180.24267841851562
2016-11-07,117.08860462999048,184.21827779378916
2016-11-08,117.05312554455082,185.04795510521626
2016-11-09,115.99648498686155,187.00982978375308
2016-11-10,115.20855675054892,187.47649535159783
2016-11-11,114.17215822245193,187.0444118665988
2016-11-14,113.8951785313294,187.19133565554432
2016-11-15,115.22402454881797,188.65193187529906
2016-11-16,115.0281461574024,188.29760801355405
2016-11-17,114.74029880823183,189.2656136563641
2016-11-18,114.85969313305564,188.8420794167902
2016-11-21,116.31389567557694,190.26810895774503
2016-11-22,116.32541477352127,190.63977777507327
2016-11-23,116.35048209311717,190.74346240742722
2016-11-25,116.27031153625873,191.45217174710046
2016-11-28,116.5029736294515,190.55333026998184
2016-11-29,115.96783543549813,190.924922067081
2016-11-30,116.42739136908686,190.46691357298207
2016-12-01,116.42952074311232,189.766830498963
2016-12-02,117.11165052859269,189.86191967375441
2016-12-05,117.8343188595326,191.00275871056408
2016-12-06,118.03681689380359,191.60781422597498
2016-12-07,119.03484897449597,194.11406788347307
2016-12-08,119.48224741740032,194.58943673720103
2016-12-09,119.88508721662438,195.76485785685642
2016-12-12,120.3594927128235,195.54014363656535
2016-12-13,120.7103188697231,196.84515899362881
2016-12-14,119.11523367094763,195.2204326657577
2016-12-15,118.99504507794083,196.02416956403908
2016-12-16,119.69019108096089,195.6407474597571
2016-12-19,119.97719547248435,196.06671553856913
2016-12-20,120.4024979768012,196.82311580407327
2016-12-21,119.45067217294051,196.27536333907935
2016-12-22,119.26405784078086,195.93636650291631
2016-12-23,119.50272571906484,196.2232822601923
2016-12-27,120.30053860878537,196.71006551186622
2016-12-28,119.7519287356684,195.08438413315483
2016-12-29,120.28945845933362,195.04086770373868
2016-12-30,120.72572294833267,194.32798386765066
2017-01-03,120.68254339442746,195.81462832887183
2017-01-04,121.81816921174295,196.97954388928406
2017-01-05,122.12242868207082,196.8231158040732
2017-01-06,122.22151945354585,197.52726554618638
2017-01-09,121.10203747607726,196.87527390318934
2017-01-10,120.57767047046595,196.87527390318934
2017-01-11,120.8840175372476,197.43168344192904
2017-01-12,121.57916216440105,196.93610448009704
2017-01-13,121.53704076681299,197.38818241655872
2017-01-17,121.68264454735755,196.69265894009973
2017-01-18,121.48291237050846,197.1273457088408
2017-01-19,120.79150597799196,196.39710151312377
2017-01-20,121.69405482736984,197.1187040391408
2017-01-23,121.93003145324867,196.605826333863
2017-01-24,122.30274844727475,197.86637021067008
2017-01-25,122.13198194332729,199.57894581180145
2017-01-26,122.19151277150351,199.37034422342867
2017-01-27,121.39735484749411,199.057318608503
2017-01-30,120.63995269128323,197.8228383772082
2017-01-31,121.15764437093289,197.80544720948757
2017-02-01,121.12414419529532,197.8836997622075
2017-02-02,121.6319919421575,198.01414122213515
2017-02-03,122.10753635847722,199.3789858931286
2017-02-06,121.71011856179696,199.02252086901586
2017-02-07,121.38993526801703,199.03128577108234
2017-02-08,121.91650089300265,199.29206086261703
2017-02-09,122.46127730304728,200.4744292069332
2017-02-10,123.3487505517463,201.2654885755121
2017-02-13,123.12612220716738,202.3609010812251
2017-02-14,123.12644799446275,203.16944404179952
2017-02-15,123.25455158822416,204.22999719184216
2017-02-16,123.20356764683844,204.05613172677323
2017-02-17,123.2689602551057,204.37786062758212
2017-02-21,123.98639927222001,205.59488807497308
2017-02-22,123.60351303377608,205.41233472806675
2017-02-23,123.9771916934205,205.55147947387766
2017-02-24,124.14528753374935,205.81231618159558
2017-02-27,124.32258471016195,206.1339526581296
2017-02-28,124.08469656404885,205.5775585234357
2017-03-01,124.7217204353834,208.4551575133
2017-03-02,123.5766698533445,207.14242472928524
2017-03-03,123.65386178692663,207.27278916898385
2017-03-06,123.29235838308105,206.65553364929062
2017-03-07,122.78909770184809,206.03832434173484
2017-03-08,121.03519227492548,205.65587269233893
2017-03-09,120.13482670585394,205.91658616769038
2017-03-10,119.77853415149626,206.63812707752416
2017-03-13,119.84445060388018,206.7425357000312
2017-03-14,119.5206858576738,205.95138390717742
2017-03-15,121.0204906475015,207.73352417919128
2017-03-16,120.80871136400407,207.3249472680999
2017-03-17,121.05923395631673,206.96084183726492
2017-03-20,120.95377926311119,206.73383241414797
2017-03-21,120.04459959396685,204.07946885617693
2017-03-22,120.08978831865771,204.55973619647284
2017-03-23,120.2616008510544,204.3414608673307
2017-03-24,120.32333574402101,204.19301207784994
2017-03-27,119.86589081216243,203.98344003459107
2017-03-28,120.57048725323156,205.46775848489474
2017-03-29,121.2105332929744,205.65984693615812
2017-03-30,121.57346907438999,206.31473453976764
2017-03-31,121.8011199670625,205.83454421970083
2017-04-03,121.6883041796296,205.4764925788696
2017-04-04,122.11577897377252,205.60748858444646
2017-04-05,122.13357116282346,204.99625604666534
2017-04-06,122.57018555119205,205.5725830166387
2017-04-07,122.69366050982198,205.3630109733798
2017-04-10,123.29116080575142,205.48527288498187
2017-04-11,123.60531377652563,205.240733657732
2017-04-12,123.35172936602923,204.34146086733068
2017-04-13,123.12429341613881,203.01424828025353
2017-04-17,123.74805932347354,204.81294790151426
2017-04-18,123.57671975238407,204.20171536373311
2017-04-19,122.72379759247463,203.82630336327284
2017-04-20,122.89995162398002,205.4852728849818
2017-04-21,122.21455853086182,204.8303852813723
2017-04-24,122.07661690450358,207.08304213268366
2017-04-25,122.67343284543159,208.28806982838782
2017-04-26,122.12477979099543,208.1570430147193
2017-04-27,121.83389143111891,208.3316786820788
2017-04-28,121.21358632855068,207.87764443179907
2017-05-01,121.63644307949988,208.40153602983173
2017-05-02,121.14613489810866,208.4801428756054
2017-05-03,120.39278955066892,208.22685415033484
2017-05-04,119.28283496419905,208.47137797353895
2017-05-05,120.3720990916019,209.29215174648726
2017-05-08,119.91648843332321,209.25723077463368
2017-05-09,119.47053317923262,209.06511151527872
2017-05-10,120.49440129156264,209.44056972787646
2017-05-11,120.3771139646648,209.0127685676129
2017-05-12,120.14778630973619,208.66348182884812
2017-05-15,120.7064101286979,209.81601253642833
2017-05-16,120.45285990174412,209.62395489325658
2017-05-17,120.17682081061942,205.90438616340796
2017-05-18,120.45179621124984,206.73383241414794
2017-05-19,121.7168503091063,208.07846697703732
2017-05-22,122.35004290966505,209.13498426707747
2017-05-23,122.3404559597929,209.59769099514878
2017-05-24,122.68556421156838,210.0867386415569
2017-05-25,121.9915985052109,211.09083596370218
2017-05-26,121.99319366017754,211.04715008978215
2017-05-30,121.37389406413442,210.86382654058525
2017-05-31,120.9496073142167,210.81142197673617
2017-06-01,121.51456335066754,212.48784428234904
2017-06-02,122.36471509872273,213.19509023767026
2017-06-05,122.1989786171995,213.0379227582605
2017-06-06,122.33115233676295,212.35687908486383
2017-06-07,122.4772119208283,212.74982088945706
2017-06-08,122.1325593126293,212.85453759288035
2017-06-09,121.98348158159197,212.53149934817753
2017-06-12,122.27888537806226,212.4878442823491
2017-06-13,122.61060488652065,213.526939596577
2017-06-14,122.39283790880128,213.25618268335677
2017-06-15,122.35113673245503,212.84586511508877
2017-06-16,122.26153076767648,212.892385333438
2017-06-19,122.29484883437098,214.66471322827027
2017-06-20,121.83790070202416,213.21696398272195
2017-06-21,121.86324297909943,213.1643129541399
2017-06-22,122.02036946088086,213.06779120308806
2017-06-23,122.38451515244357,213.32229684797764
2017-06-26,122.33674236583323,213.46261230127018
2017-06-27,121.7975565501033,211.74292003097418
2017-06-28,122.2883837536652,213.6381414032867
2017-06-29,121.26646998512429,211.76051145129037
2017-06-30,121.23934752158365,212.15534795351834
2017-07-03,120.5168931774716,212.515078635343
2017-07-05,120.76823779983307,213.00634446434796
2017-07-06,120.04979134968971,211.05857989177403
2017-07-07,119.66058084724212,212.42733719040348
2017-07-10,119.82764783320987,212.6554094926814
2017-07-11,119.91812919416557,212.4975488312101
2017-07-12,120.63626214119884,214.09437843211748
2017-07-13,120.3780240627191,214.45412451798794
2017-07-14,120.9431566586343,215.45434002058883
2017-07-17,121.22889583643553,215.42807612248106
2017-07-18,121.88571142323823,215.5420660614826
